node_id,followers_count,friends_count,listed_count,acc_created_at,favourites_count,verified,Tweets,followerPerDay,statusPerDay,favPerTweet,friendsPerDay,followFriends,friendNlisted,prot,foPerTweet,frPerTweet,favPerFollow,favPerFriend,listPerDay
1269475077864775680,66.0,385.0,1.0,816.1777199074074,2922.0,0.0,39172.0,0.08086474108541884,47.99444905754586,0.07459409782497703,0.47171098966494324,0.17142857142857143,385.0,0.0,0.001684876952925559,0.009828448892065762,44.27272727272727,7.58961038961039,0.0012252233497790732
1360117250787835904,106.0,537.0,1.0,566.0531365740741,2039.0,0.0,289.0,0.1872615716636503,0.5105527755735372,7.055363321799308,0.9486741885224548,0.1973929236499069,537.0,0.0,0.36678200692041524,1.8581314878892734,19.235849056603772,3.797020484171322,0.0017666186006004745
772890069938081793,230.0,1936.0,4.0,2277.491574074074,18096.0,0.0,24892.0,0.10098829897691618,10.929568426666945,0.7269805560019283,0.8500580296491727,0.11880165289256199,484.0,0.0,0.009239916439016551,0.07777599228667845,78.67826086956522,9.347107438016529,0.001756318243076803
1713876973,3022.0,2850.0,137.0,3379.4092708333333,75646.0,0.0,192574.0,0.894239128146441,56.98451550750256,0.3928152294702296,0.8433426589071333,1.0603508771929824,20.802919708029197,0.0,0.015692668792256483,0.01479950564458338,25.03176704169424,26.54245614035088,0.04053962956851834
943171955716444162,191.0,944.0,0.0,1807.6030902777777,13697.0,0.0,18941.0,0.10566478948132838,10.47851716003058,0.7231402777044507,0.5222385406825863,0.20233050847457626,0.0,0.0,0.010083944881474051,0.049838973655034056,71.71204188481676,14.509533898305085,0.0
1177283492905926657,1952.0,1496.0,12.0,1161.5782523148148,16764.0,0.0,10506.0,1.6804722334548,9.044590822067688,1.59565962307253,1.2879029002297033,1.304812834224599,124.66666666666667,0.0,0.18579859128117265,0.1423948220064725,8.58811475409836,11.205882352941176,0.01033077192697623
1652752345,690.0,650.0,0.0,3006.2083101851854,37237.0,0.0,72358.0,0.22952501250902846,24.069522978446784,0.5146217418944692,0.21621921468241811,1.0615384615384615,0.0,0.0,0.009535918626827717,0.008983111749910169,53.96666666666667,57.28769230769231,0.0
1262992273,1242.0,1784.0,30.0,3550.409710648148,15315.0,0.0,6799.0,0.3498187818366646,1.914990255803126,2.2525371378143846,0.502477219643003,0.6961883408071748,59.46666666666667,0.0,0.18267392263568172,0.2623915281659068,12.330917874396135,8.584641255605382,0.008449729029871126
348988815,5344.0,4840.0,5.0,4135.899409722222,178407.0,0.0,176575.0,1.2921010572544165,42.693253028573835,1.0103751946764832,1.170241227004374,1.1041322314049586,968.0,0.0,0.03026476001698995,0.02741044881778281,33.38454341317365,36.860950413223144,0.001208926887401213
2471529011,1739.0,1217.0,152.0,2761.1955671296296,54632.0,0.0,367707.0,0.6297996493626702,133.1694880208162,0.14857481636194034,0.44075110596571,1.428923582580115,8.006578947368421,0.0,0.0047293089334714865,0.0033097003864489935,31.41575618171363,44.89071487263763,0.05504861800064743
1124960412867465216,696.0,450.0,1.0,1305.9625231481482,76498.0,0.0,30092.0,0.5329402549180547,23.042008837635205,2.542137445168151,0.34457344067977674,1.5466666666666666,450.0,0.0,0.023129070849395188,0.01495414063538482,109.91091954022988,169.99555555555557,0.0007657187570661706
418807486,4815.0,4612.0,35.0,3935.6621875,40644.0,0.0,55286.0,1.2234281731020644,14.047445478322064,0.7351589914264008,1.1718485429588206,1.0440156114483954,131.77142857142857,0.0,0.08709257316499656,0.08342075751546503,8.441121495327103,8.81266261925412,0.008893039679869628
1041627811474108417,469.0,275.0,3.0,1139.2716319444444,6287.0,0.0,1289.0,0.4116665304827588,1.1314246434803328,4.877424359968968,0.24138229399308886,1.7054545454545456,91.66666666666667,0.0,0.3638479441427463,0.21334367726920092,13.405117270788912,22.861818181818183,0.0026332613890155147
3381963215,2330.0,1030.0,272.0,2692.620949074074,169485.0,0.0,155835.0,0.8653278883539957,57.87483754577035,1.0875926460679566,0.38252692060283927,2.262135922330097,3.786764705882353,0.0,0.014951711746398434,0.006609554978021626,72.74034334763948,164.54854368932038,0.10101681786793426
148640810,1505.0,502.0,22.0,4174.413240740741,173.0,0.0,1996.0,0.360529711172759,0.4781510322264631,0.08667334669338678,0.12025642193270765,2.99800796812749,22.818181818181817,0.0,0.7540080160320641,0.251503006012024,0.11495016611295682,0.34462151394422313,0.005270201758007108
349053733,9935.0,8550.0,420.0,3739.129039351852,44.0,0.0,39103.0,2.657035875317679,10.457782972576467,0.0011252333580543691,2.2866287603388176,1.1619883040935672,20.357142857142858,0.0,0.2540725775515945,0.21865330025829222,0.004428787116255662,0.005146198830409357,0.1123256233148893
1435936316294844416,0.0,0.0,0.0,51.18724537037037,26.0,0.0,25.0,0.0,0.48840291793609975,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777978746,449.0,1828.0,2.0,3750.854537037037,25105.0,0.0,37917.0,0.11970605513128872,10.108896419628229,0.6621040694147744,0.48735560975500175,0.24562363238512036,914.0,0.0,0.01184165413930427,0.04821056518184456,55.91314031180401,13.733588621444202,0.0005332118268654286
978358275182821377,1424.0,2226.0,19.0,1710.507349537037,5725.0,0.0,2898.0,0.8325015384385325,1.6942341702211146,1.9755003450655624,1.3013682756770881,0.6397124887690926,117.15789473684211,0.0,0.4913733609385783,0.7681159420289855,4.020365168539326,2.5718778077268643,0.011107815470738847
178406304,6875.0,5394.0,81.0,4094.951157407407,156328.0,0.0,187111.0,1.678896703703957,45.6930968911638,0.8354826814030175,1.3172318283315119,1.274564330737857,66.5925925925926,0.0,0.03674289592808547,0.02882780809252262,22.738618181818183,28.981831664812756,0.019780455709093894
33485927,10.0,60.0,0.0,4576.205532407407,6700.0,0.0,2542.0,0.0021852165356609963,0.5554820433650253,2.6357199055861527,0.013111299213965978,0.16666666666666666,0.0,0.0,0.003933910306845004,0.023603461841070025,670.0,111.66666666666667,0.0
563980534,2126.0,1284.0,53.0,3473.8739814814817,11689.0,0.0,7514.0,0.6119968690094331,2.163003045031458,1.5556294916156508,0.3696161711232888,1.6557632398753894,24.22641509433962,0.0,0.2829385147724248,0.17088102209209477,5.498118532455315,9.103582554517134,0.015256742265992452
25670118,1518.0,1176.0,11.0,5002.789826388889,5596.0,0.0,6146.0,0.3034306962073044,1.2285145315481507,0.910510901399284,0.23506883974953224,1.2908163265306123,106.9090909090909,0.0,0.24698991213797591,0.19134396355353075,3.686429512516469,4.758503401360544,0.0021987731609224956
2215978676,1029.0,528.0,7.0,3291.655451388889,17831.0,0.0,8589.0,0.3126086600484936,2.609325346119059,2.0760274770054723,0.16040560982080138,1.9488636363636365,75.42857142857143,0.0,0.1198044009779951,0.06147397834439399,17.328474246841594,33.770833333333336,0.0021265895241394123
1352591024741355521,90.0,786.0,3.0,677.8215625,1857.0,0.0,2318.0,0.13277830771280605,3.419779080869827,0.8011216566005177,1.1595972206918395,0.11450381679389313,262.0,0.0,0.03882657463330457,0.33908541846419327,20.633333333333333,2.3625954198473282,0.004425943590426868
1192652775370436609,112.0,292.0,1.0,722.5219444444444,399.0,0.0,1624.0,0.15501259285088995,2.2476825963379046,0.24568965517241378,0.40413997421839165,0.3835616438356164,292.0,0.0,0.06896551724137931,0.17980295566502463,3.5625,1.3664383561643836,0.0013840410075972318
390955214,21106.0,2936.0,334.0,4065.482997685185,32796.0,0.0,69210.0,5.191511073104324,17.023807513008162,0.4738621586475943,0.7221774145093478,7.188692098092643,8.790419161676647,0.0,0.3049559312238116,0.04242161537350094,1.5538709371742632,11.170299727520437,0.08215506009745306
620191916,1865.0,2489.0,3.0,3808.597824074074,65690.0,0.0,53932.0,0.48968152746697763,14.16059203182254,1.2180152784988505,0.6535213522065991,0.7492969063881076,829.6666666666666,0.0,0.03458058295631536,0.04615070829933991,35.22252010723861,26.392125351546806,0.000787691465094334
2659586107,1935.0,1879.0,9.0,3056.7403935185184,160455.0,0.0,118589.0,0.6330272613608124,38.79590175582294,1.353034429837506,0.614707092556572,1.0298030867482704,208.77777777777777,0.0,0.016316859067873075,0.015844639890714992,82.92248062015504,85.39382650345928,0.0029443128435386627
